title,url,time,source,file_type,file_type_2
因公护照个人资料登记卡,https://oic.ustc.edu.cn/download/%e5%9b%a0%e5%85%ac%e6%8a%a4%e7%85%a7%e4%b8%aa%e4%ba%ba%e8%b5%84%e6%96%99%e7%99%bb%e8%ae%b0%e5%8d%a1/,2020-9-3,国际合作与交流部,出境文档,
申请因公护照事项表,https://oic.ustc.edu.cn/download/%e7%94%b3%e8%af%b7%e5%9b%a0%e5%85%ac%e6%8a%a4%e7%85%a7%e4%ba%8b%e9%a1%b9%e8%a1%a8/,2020-9-3,国际合作与交流部,出境文档,
申请因公出国签证事项表,https://oic.ustc.edu.cn/download/%e7%94%b3%e8%af%b7%e5%9b%a0%e5%85%ac%e5%87%ba%e5%9b%bd%e7%ad%be%e8%af%81%e4%ba%8b%e9%a1%b9%e8%a1%a8/,2020-9-3,国际合作与交流部,出境文档,
因公临时赴台人员备案表,https://oic.ustc.edu.cn/download/%e5%9b%a0%e5%85%ac%e4%b8%b4%e6%97%b6%e8%b5%b4%e5%8f%b0%e4%ba%ba%e5%91%98%e5%a4%87%e6%a1%88%e8%a1%a8/,2020-9-3,国际合作与交流部,出境文档,
ARP国际合作系统申报说明,https://oic.ustc.edu.cn/download/arp%e5%9b%bd%e9%99%85%e5%90%88%e4%bd%9c%e7%b3%bb%e7%bb%9f%e7%94%b3%e6%8a%a5%e8%af%b4%e6%98%8e/,2020-9-3,国际合作与交流部,出境文档,
中国科学技术大学学生出国（境）管理实施细则,https://oic.ustc.edu.cn/download/%e4%b8%ad%e5%9b%bd%e7%a7%91%e5%ad%a6%e6%8a%80%e6%9c%af%e5%a4%a7%e5%ad%a6%e5%ad%a6%e7%94%9f%e5%87%ba%e5%9b%bd%ef%bc%88%e5%a2%83%ef%bc%89%e7%ae%a1%e7%90%86%e5%ae%9e%e6%96%bd%e7%bb%86%e5%88%99/,2020-9-3,国际合作与交流部,出境文档,
中国科学技术大学外事出访呈批表模板,https://oic.ustc.edu.cn/download/%e4%b8%ad%e5%9b%bd%e7%a7%91%e5%ad%a6%e6%8a%80%e6%9c%af%e5%a4%a7%e5%ad%a6%e5%a4%96%e4%ba%8b%e5%87%ba%e8%ae%bf%e5%91%88%e6%89%b9%e8%a1%a8%e6%a8%a1%e6%9d%bf/,2020-9-3,国际合作与交流部,出境文档,
乘坐非国内航空公司航班和改变中转地审批表,https://oic.ustc.edu.cn/download/%e4%b9%98%e5%9d%90%e9%9d%9e%e5%9b%bd%e5%86%85%e8%88%aa%e7%a9%ba%e5%85%ac%e5%8f%b8%e8%88%aa%e7%8f%ad%e5%92%8c%e6%94%b9%e5%8f%98%e4%b8%ad%e8%bd%ac%e5%9c%b0%e5%ae%a1%e6%89%b9%e8%a1%a8/,2020-8-17,国际合作与交流部,出境文档,
关于在华举办国际会议有关事项的通知,https://oic.ustc.edu.cn/download/%e5%85%b3%e4%ba%8e%e5%9c%a8%e5%8d%8e%e4%b8%be%e5%8a%9e%e5%9b%bd%e9%99%85%e4%bc%9a%e8%ae%ae%e6%9c%89%e5%85%b3%e4%ba%8b%e9%a1%b9%e7%9a%84%e9%80%9a%e7%9f%a5/,2020-9-3,国际合作与交流部,国际会议,
关于在华举办国际会议的函参考样,https://oic.ustc.edu.cn/download/%e5%85%b3%e4%ba%8e%e5%9c%a8%e5%8d%8e%e4%b8%be%e5%8a%9e%e5%9b%bd%e9%99%85%e4%bc%9a%e8%ae%ae%e7%9a%84%e5%87%bd%e5%8f%82%e8%80%83%e6%a0%b7/,2020-9-3,国际合作与交流部,国际会议,
关于在华举办国际会议的总结报送要求,https://oic.ustc.edu.cn/download/%e5%85%b3%e4%ba%8e%e5%9c%a8%e5%8d%8e%e4%b8%be%e5%8a%9e%e5%9b%bd%e9%99%85%e4%bc%9a%e8%ae%ae%e7%9a%84%e6%80%bb%e7%bb%93%e6%8a%a5%e9%80%81%e8%a6%81%e6%b1%82/,2020-9-3,国际合作与交流部,国际会议,
中国科学技术大学国际/港澳台事务协议签署审核工作传单,https://oic.ustc.edu.cn/download/%e4%b8%ad%e5%9b%bd%e7%a7%91%e5%ad%a6%e6%8a%80%e6%9c%af%e5%a4%a7%e5%ad%a6%e5%9b%bd%e9%99%85-%e6%b8%af%e6%be%b3%e5%8f%b0%e4%ba%8b%e5%8a%a1%e5%8d%8f%e8%ae%ae%e7%ad%be%e7%bd%b2%e5%ae%a1%e6%a0%b8%e5%b7%a5/,2020-9-3,国际合作与交流部,协议审核,
国际人才计划项目（PIFI）境外执行的指导意见及参考文件,https://oic.ustc.edu.cn/download/%e5%9b%bd%e9%99%85%e4%ba%ba%e6%89%8d%e8%ae%a1%e5%88%92%e9%a1%b9%e7%9b%ae%ef%bc%88pifi%ef%bc%89%e5%a2%83%e5%a4%96%e6%89%a7%e8%a1%8c%e7%9a%84%e6%8c%87%e5%af%bc%e6%84%8f%e8%a7%81%e5%8f%8a%e5%8f%82/,2022-4-2,国际合作与交流部,境外专家,
远程协议模板,https://oic.ustc.edu.cn/download/%e8%bf%9c%e7%a8%8b%e5%8d%8f%e8%ae%ae%e6%a8%a1%e6%9d%bf/,2021-9-30,国际合作与交流部,境外专家,
境外专家学者个人收入发放表,https://oic.ustc.edu.cn/download/%e5%a2%83%e5%a4%96%e4%b8%93%e5%ae%b6%e5%ad%a6%e8%80%85%e4%b8%aa%e4%ba%ba%e6%94%b6%e5%85%a5%e5%8f%91%e6%94%be%e8%a1%a8/,2020-9-17,国际合作与交流部,境外专家,
境外专家来访超过30天需要提供的材料,https://oic.ustc.edu.cn/download/%e5%a2%83%e5%a4%96%e4%b8%93%e5%ae%b6%e6%9d%a5%e8%ae%bf%e8%b6%85%e8%bf%8730%e5%a4%a9%e9%9c%80%e8%a6%81%e6%8f%90%e4%be%9b%e7%9a%84%e6%9d%90%e6%96%99/,2020-9-3,国际合作与交流部,境外专家,
中国科学技术大学信纸,https://oic.ustc.edu.cn/download/14745-2/,2022-10-24,国际合作与交流部,其它,
中国科学技术大学本科生公派赴台湾地区审批表,https://oic.ustc.edu.cn/download/%e6%9c%ac%e7%a7%91%e7%94%9f%e5%8f%82%e5%8a%a0%e5%a2%83%e5%a4%96%e5%ad%a6%e6%9c%af%e4%ba%a4%e6%b5%81%e5%ae%a1%e6%89%b9%e8%a1%a8-2/,2020-9-17,国际合作与交流部,其它,
中国科学技术大学研究生公派赴台湾地区审批表(1),https://oic.ustc.edu.cn/download/%e7%a0%94%e7%a9%b6%e7%94%9f%e5%8f%82%e5%8a%a0%e5%a2%83%e5%a4%96%e5%ad%a6%e6%9c%af%e4%ba%a4%e6%b5%81%e5%ae%a1%e6%89%b9%e8%a1%a8-2/,2020-9-17,国际合作与交流部,其它,
学生公派出国交流责任书,https://oic.ustc.edu.cn/download/%e5%ad%a6%e7%94%9f%e5%85%ac%e6%b4%be%e5%87%ba%e5%9b%bd%e4%ba%a4%e6%b5%81%e8%b4%a3%e4%bb%bb%e4%b9%a6-2/,2020-9-17,国际合作与交流部,其它,
关于取消-更改出访交流时间的说明,https://oic.ustc.edu.cn/download/%e5%85%b3%e4%ba%8e%e5%8f%96%e6%b6%88-%e6%9b%b4%e6%94%b9%e5%87%ba%e8%ae%bf%e4%ba%a4%e6%b5%81%e6%97%b6%e9%97%b4%e7%9a%84%e8%af%b4%e6%98%8e-2/,2020-9-17,国际合作与交流部,其它,
申请多次F签,https://oic.ustc.edu.cn/download/%e7%94%b3%e8%af%b7%e5%a4%9a%e6%ac%a1f%e7%ad%be/,2020-9-17,国际合作与交流部,其它,
来校访问学者医疗保险承诺书,https://oic.ustc.edu.cn/download/%e6%9d%a5%e6%a0%a1%e8%ae%bf%e9%97%ae%e5%ad%a6%e8%80%85%e5%8c%bb%e7%96%97%e4%bf%9d%e9%99%a9%e6%89%bf%e8%af%ba%e4%b9%a6-2/,2020-9-17,国际合作与交流部,其它,
申请Z签,https://oic.ustc.edu.cn/download/%e7%94%b3%e8%af%b7z%e7%ad%be/,2020-9-17,国际合作与交流部,其它,
合同模板,https://oic.ustc.edu.cn/download/%e5%90%88%e5%90%8c%e6%a8%a1%e6%9d%bf/,2020-9-17,国际合作与交流部,其它,
外国人体检表,https://oic.ustc.edu.cn/download/%e5%a4%96%e5%9b%bd%e4%ba%ba%e4%bd%93%e6%a3%80%e8%a1%a8/,2020-9-17,国际合作与交流部,其它,
外国人信息表,https://oic.ustc.edu.cn/download/%e5%a4%96%e5%9b%bd%e4%ba%ba%e4%bf%a1%e6%81%af%e8%a1%a8/,2020-9-17,国际合作与交流部,其它,
外国人住宿登记表,https://oic.ustc.edu.cn/download/%e5%a4%96%e5%9b%bd%e4%ba%ba%e4%bd%8f%e5%ae%bf%e7%99%bb%e8%ae%b0%e8%a1%a8/,2020-9-17,国际合作与交流部,其它,
外国人签证证件申请表,https://oic.ustc.edu.cn/download/%e5%a4%96%e5%9b%bd%e4%ba%ba%e7%ad%be%e8%af%81%e8%af%81%e4%bb%b6%e7%94%b3%e8%af%b7%e8%a1%a8/,2020-9-17,国际合作与交流部,其它,
免試招收台湾地区学生申請表,https://oic.ustc.edu.cn/download/%e5%85%8d%e8%a9%a6%e6%8b%9b%e6%94%b6%e5%8f%b0%e6%b9%be%e5%9c%b0%e5%8c%ba%e5%ad%a6%e7%94%9f%e7%94%b3%e8%ab%8b%e8%a1%a8/,2020-9-17,国际合作与交流部,其它,
申请外国人工作许可证需准备的材料,https://oic.ustc.edu.cn/download/%e7%94%b3%e8%af%b7%e5%a4%96%e5%9b%bd%e4%ba%ba%e5%b7%a5%e4%bd%9c%e8%ae%b8%e5%8f%af%e8%af%81%e9%9c%80%e5%87%86%e5%a4%87%e7%9a%84%e6%9d%90%e6%96%99/,2020-9-17,国际合作与交流部,其它,
申请外国人居留许可证件需准备的材料 网页,https://oic.ustc.edu.cn/download/%e7%94%b3%e8%af%b7%e5%a4%96%e5%9b%bd%e4%ba%ba%e5%b1%85%e7%95%99%e8%ae%b8%e5%8f%af%e8%af%81%e4%bb%b6%e9%9c%80%e5%87%86%e5%a4%87%e7%9a%84%e6%9d%90%e6%96%99-%e7%bd%91%e9%a1%b5/,2020-9-17,国际合作与交流部,其它,
外国人签证证件申请表填写指南 网页指南,https://oic.ustc.edu.cn/download/%e5%a4%96%e5%9b%bd%e4%ba%ba%e7%ad%be%e8%af%81%e8%af%81%e4%bb%b6%e7%94%b3%e8%af%b7%e8%a1%a8%e5%a1%ab%e5%86%99%e6%8c%87%e5%8d%97-%e7%bd%91%e9%a1%b5%e6%8c%87%e5%8d%97/,2020-9-17,国际合作与交流部,其它,
无违法犯罪记录保证书,https://oic.ustc.edu.cn/download/%e6%97%a0%e8%bf%9d%e6%b3%95%e7%8a%af%e7%bd%aa%e8%ae%b0%e5%bd%95%e4%bf%9d%e8%af%81%e4%b9%a6/,2020-9-17,国际合作与交流部,其它,
本科入学申请表,https://oic.ustc.edu.cn/download/%e6%9c%ac%e7%a7%91%e5%85%a5%e5%ad%a6%e7%94%b3%e8%af%b7%e8%a1%a8/,2020-9-17,国际合作与交流部,其它,
本科招生专业目录,https://oic.ustc.edu.cn/download/%e6%9c%ac%e7%a7%91%e6%8b%9b%e7%94%9f%e4%b8%93%e4%b8%9a%e7%9b%ae%e5%bd%95/,2020-9-17,国际合作与交流部,其它,
外国人体格检查表,https://oic.ustc.edu.cn/download/%e5%a4%96%e5%9b%bd%e4%ba%ba%e4%bd%93%e6%a0%bc%e6%a3%80%e6%9f%a5%e8%a1%a8/,2020-9-17,国际合作与交流部,其它,
监护人保证书,https://oic.ustc.edu.cn/download/%e7%9b%91%e6%8a%a4%e4%ba%ba%e4%bf%9d%e8%af%81%e4%b9%a6/,2020-9-17,国际合作与交流部,其它,
申请1次F签,https://oic.ustc.edu.cn/download/%e7%94%b3%e8%af%b71%e6%ac%a1f%e7%ad%be/,2020-9-17,国际合作与交流部,其它,
学生公派出国交流责任书,https://oic.ustc.edu.cn/download/%e5%ad%a6%e7%94%9f%e5%85%ac%e6%b4%be%e5%87%ba%e5%9b%bd%e4%ba%a4%e6%b5%81%e8%b4%a3%e4%bb%bb%e4%b9%a6/,2020-9-17,国际合作与交流部,其它,
关于取消-更改出访交流时间的说明,https://oic.ustc.edu.cn/download/%e5%85%b3%e4%ba%8e%e5%8f%96%e6%b6%88-%e6%9b%b4%e6%94%b9%e5%87%ba%e8%ae%bf%e4%ba%a4%e6%b5%81%e6%97%b6%e9%97%b4%e7%9a%84%e8%af%b4%e6%98%8e/,2020-9-17,国际合作与交流部,其它,
本科生参加境外学术交流审批表,https://oic.ustc.edu.cn/download/%e6%9c%ac%e7%a7%91%e7%94%9f%e5%8f%82%e5%8a%a0%e5%a2%83%e5%a4%96%e5%ad%a6%e6%9c%af%e4%ba%a4%e6%b5%81%e5%ae%a1%e6%89%b9%e8%a1%a8/,2020-9-17,国际合作与交流部,其它,
保证书模板,https://oic.ustc.edu.cn/download/%e4%bf%9d%e8%af%81%e4%b9%a6%e6%a8%a1%e6%9d%bf/,2020-9-17,国际合作与交流部,其它,
研究生参加境外学术交流审批表,https://oic.ustc.edu.cn/download/%e7%a0%94%e7%a9%b6%e7%94%9f%e5%8f%82%e5%8a%a0%e5%a2%83%e5%a4%96%e5%ad%a6%e6%9c%af%e4%ba%a4%e6%b5%81%e5%ae%a1%e6%89%b9%e8%a1%a8/,2020-9-4,国际合作与交流部,其它,
中国科学技术大学学生出国流程示意图,https://oic.ustc.edu.cn/download/%e4%b8%ad%e5%9b%bd%e7%a7%91%e5%ad%a6%e6%8a%80%e6%9c%af%e5%a4%a7%e5%ad%a6%e5%ad%a6%e7%94%9f%e5%87%ba%e5%9b%bd%e6%b5%81%e7%a8%8b%e7%a4%ba%e6%84%8f%e5%9b%be/,2020-9-4,国际合作与交流部,其它,
Overview of USTC 2018 Final,https://oic.ustc.edu.cn/download/overview-of-ustc-2018-final/,2020-9-4,国际合作与交流部,其它,
顺访填写模板,https://oic.ustc.edu.cn/download/%e9%a1%ba%e8%ae%bf%e5%a1%ab%e5%86%99%e6%a8%a1%e6%9d%bf/,2020-9-4,国际合作与交流部,其它,
台胞来访填写模板,https://oic.ustc.edu.cn/download/%e5%8f%b0%e8%83%9e%e6%9d%a5%e8%ae%bf%e5%a1%ab%e5%86%99%e6%a8%a1%e6%9d%bf/,2020-9-4,国际合作与交流部,其它,
《被授权单位邀请函》的来访邀请模板,https://oic.ustc.edu.cn/download/%e3%80%8a%e8%a2%ab%e6%8e%88%e6%9d%83%e5%8d%95%e4%bd%8d%e9%82%80%e8%af%b7%e5%87%bd%e3%80%8b%e7%9a%84%e6%9d%a5%e8%ae%bf%e9%82%80%e8%af%b7%e6%a8%a1%e6%9d%bf/,2020-9-4,国际合作与交流部,其它,
中国科大国际合作与交流部招聘工作人员报名登记表,https://oic.ustc.edu.cn/download/%e4%b8%ad%e5%9b%bd%e7%a7%91%e5%a4%a7%e5%9b%bd%e9%99%85%e5%90%88%e4%bd%9c%e4%b8%8e%e4%ba%a4%e6%b5%81%e9%83%a8%e6%8b%9b%e8%81%98%e5%b7%a5%e4%bd%9c%e4%ba%ba%e5%91%98%e6%8a%a5%e5%90%8d%e7%99%bb%e8%ae%b0/,2020-9-4,国际合作与交流部,其它,
财政部教育部关于调整国家公派留学人员奖学金资助标准的通知,https://oic.ustc.edu.cn/download/%e8%b4%a2%e6%94%bf%e9%83%a8%e6%95%99%e8%82%b2%e9%83%a8%e5%85%b3%e4%ba%8e%e8%b0%83%e6%95%b4%e5%9b%bd%e5%ae%b6%e5%85%ac%e6%b4%be%e7%95%99%e5%ad%a6%e4%ba%ba%e5%91%98%e5%a5%96%e5%ad%a6%e9%87%91%e8%b5%84/,2020-9-4,国际合作与交流部,其它,
中国科学技术大学大师论坛申请表,https://oic.ustc.edu.cn/download/%e4%b8%ad%e5%9b%bd%e7%a7%91%e5%ad%a6%e6%8a%80%e6%9c%af%e5%a4%a7%e5%ad%a6%e5%a4%a7%e5%b8%88%e8%ae%ba%e5%9d%9b%e7%94%b3%e8%af%b7%e8%a1%a8/,2020-9-4,国际合作与交流部,其它,
中国科大国际学院招聘工作人员报名登记表,https://oic.ustc.edu.cn/download/%e4%b8%ad%e5%9b%bd%e7%a7%91%e5%a4%a7%e5%9b%bd%e9%99%85%e5%ad%a6%e9%99%a2%e6%8b%9b%e8%81%98%e5%b7%a5%e4%bd%9c%e4%ba%ba%e5%91%98%e6%8a%a5%e5%90%8d%e7%99%bb%e8%ae%b0%e8%a1%a8/,2020-9-3,国际合作与交流部,其它,
[2023]065号 关于印发《中国科学技术大学教学事故认定及处理办法》的通知,https://www.teach.ustc.edu.cn/?attachment_id=16762,2023-05-30,教务处,校教字文件,
[2023]064号 关于成立学校教学事故认定委员会的通知,https://www.teach.ustc.edu.cn/?attachment_id=16761,2023-05-29,教务处,校教字文件,
[2021]222号 关于印发《中国科学技术大学教材建设管理和奖励办法（试行）的通知》,https://www.teach.ustc.edu.cn/?attachment_id=14201,2021-12-20,教务处,校教字文件,
[2021]221号 关于成立学校教材专家委员会的通知,https://www.teach.ustc.edu.cn/?attachment_id=14200,2021-12-20,教务处,校教字文件,
[2021]190号 关于印发《中国科学技术大学教学事故认定及处理办法（试行）》的通知,https://www.teach.ustc.edu.cn/?attachment_id=14067,2021-12-07,教务处,校教字文件,
[2021]189号 关于印发《中国科学技术大学教材管理规定》的通知,https://www.teach.ustc.edu.cn/?attachment_id=14071,2021-11-30,教务处,校教字文件,
[2021]109号 关于印发《中国科学技术大学教材工作委员会工作条例（试行）》的通知,https://www.teach.ustc.edu.cn/?attachment_id=13728,2021-10-15,教务处,校教字文件,
[2021]088号 关于成立学校教材工作委员会的通知,https://www.teach.ustc.edu.cn/?attachment_id=13470,2021-06-29,教务处,校教字文件,
[2021]065号 关于授予冯上伦等90名学生第九届优秀学生荣誉等级称号的决定,https://www.teach.ustc.edu.cn/?attachment_id=13135,2021-05-07,教务处,校教字文件,
[2020]005号 关于授予张舒博等84名学生第八届优秀学生荣誉等级称号的决定,https://www.teach.ustc.edu.cn/?attachment_id=11433,2020-03-31,教务处,校教字文件,
[2019]214号 中国科学技术大学关于印发《中国科学技术大学教学委员会章程（试行）》的通知,https://www.teach.ustc.edu.cn/?attachment_id=11130,2019-11-14,教务处,校教字文件,
[2019]213号 关于校教学委员会换届的通知,https://www.teach.ustc.edu.cn/?attachment_id=11129,2019-11-13,教务处,校教字文件,
[2019]084号 中国科学技术大学关于推荐2018-2022年教育部普通高等学校本科教育教学工作评估专家委员会委员候选人的函,https://www.teach.ustc.edu.cn/?attachment_id=11785,2019-04-29,教务处,校教字文件,
[2019]032号 中国科学技术大学关于推荐首届全国高校健康教育教学指导委员会专家人选的函,https://www.teach.ustc.edu.cn/?attachment_id=11783,2019-04-07,教务处,校教字文件,
[2018]272号 关于授予董智桥等73名学生第七届优秀学生荣誉等级称号的决定,https://www.teach.ustc.edu.cn/?attachment_id=9884,2018-12-30,教务处,校教字文件,
[2018]215号 关于授予龚兴龙等11位同志第三届西区精神杰出教学奖的决定,https://www.teach.ustc.edu.cn/?attachment_id=11779,2018-10-28,教务处,校教字文件,
[2018]198号 中国科学技术大学关于推荐优秀本科生参加2018年国际交流项目（第二批）的函,https://www.teach.ustc.edu.cn/?attachment_id=11778,2018-10-08,教务处,校教字文件,
[2018]188号 关于推荐优秀本科生赴加拿大开展科研课题实习（MITACS项目）的函,https://www.teach.ustc.edu.cn/?attachment_id=11781,2018-09-17,教务处,校教字文件,
[2018]161号 关于印发《中国科学技术大学本科生学籍管理实施细则》的通知,https://www.teach.ustc.edu.cn/?attachment_id=8560,2018-07-30,教务处,校教字文件,
[2018]145号 中国科学技术大学关于公派留学本科生申请退出已入选项目的函,https://www.teach.ustc.edu.cn/?attachment_id=11772,2018-07-21,教务处,校教字文件,
[2018]104号 关于成立质量工程项目、振兴计划项目检查验收领导组、专家组和工作组的通知,https://www.teach.ustc.edu.cn/?attachment_id=11770,2018-06-11,教务处,校教字文件,
[2018]073号 中国科学技术大学关于推荐优秀本科生参加2018年国际交流项目（第一批）的函,https://www.teach.ustc.edu.cn/?attachment_id=11769,2018-05-07,教务处,校教字文件,
[2017]298号 关于授予沈显生等12位同志第二届西区精神杰出教学奖的决定,https://www.teach.ustc.edu.cn/?attachment_id=7728,2017-12-29,教务处,校教字文件,
[2017]290号 关于授予赵虓等71名学生第六届优秀学生荣誉等级称号的决定,https://www.teach.ustc.edu.cn/?attachment_id=7994,2017-12-29,教务处,校教字文件,
[2017]230号 中国科学技术大学关于推荐优秀本科生参加2017年国际交流项目（第二批）的函,https://www.teach.ustc.edu.cn/?attachment_id=11761,2017-10-11,教务处,校教字文件,
[2017]211号 关于推荐优秀本科生赴加拿大阿尔伯塔大学科研实习的函,https://www.teach.ustc.edu.cn/?attachment_id=11760,2017-09-29,教务处,校教字文件,
[2017]210号 关于推荐优秀本科生赴加拿大开展科研课题实习（Mitacs项目）的函,https://www.teach.ustc.edu.cn/?attachment_id=11759,2017-09-29,教务处,校教字文件,
[2017]170号 关于印发《中国科学技术大学本科生学籍管理实施细则》的通知,https://www.teach.ustc.edu.cn/?attachment_id=7213,2017-08-17,教务处,校教字文件,
[2017]071号 中国科学技术大学关于推荐优秀本科生参加2017年国际交流项目（第一批）的函,https://www.teach.ustc.edu.cn/?attachment_id=11754,2017-05-05,教务处,校教字文件,
[2017]036号 关于印发《中国科学技术大学英语授课推进计划实施管理办法》的通知,https://www.teach.ustc.edu.cn/?attachment_id=11753,2017-03-27,教务处,校教字文件,
[2017]024号 中国科学技术大学关于推荐优秀本科生赴加拿大阿尔伯塔大学科研实习的函,https://www.teach.ustc.edu.cn/?attachment_id=11751,2017-03-07,教务处,校教字文件,
[2016]245号 关于授予安虹等11位同志首届西区精神杰出教学奖的决定,https://www.teach.ustc.edu.cn/?attachment_id=11747,2016-12-29,教务处,校教字文件,
[2016]229号 关于授予姜钟灵等69名学生第五届优秀学生荣誉等级称号的决定,https://www.teach.ustc.edu.cn/?attachment_id=7995,2016-12-22,教务处,校教字文件,
[2016]175号 关于成立质量工程项目、振兴计划项目检查验收领导组、专家组和工作组的通知,https://www.teach.ustc.edu.cn/?attachment_id=11743,2016-12-07,教务处,校教字文件,
[2016]144号 中国科学技术大学关于席彦新等4位同学于2017年春季学期赴德国汉诺威大学参加毕业设计项目的函,https://www.teach.ustc.edu.cn/?attachment_id=11742,2016-10-19,教务处,校教字文件,
[2016]137号 中国科学技术大学关于推荐优秀本科生赴加拿大开展科研课题实习（mitacs项目）的函,https://www.teach.ustc.edu.cn/?attachment_id=11741,2016-10-08,教务处,校教字文件,
[2016]136号 中国科学技术大学关于推荐优秀本科生参加2016年国际交流项目（第二批）的函,https://www.teach.ustc.edu.cn/?attachment_id=11740,2016-10-08,教务处,校教字文件,
[2016]059号 关于推荐优秀本科生参加2016年国际交流项目（第一批）的函,https://www.teach.ustc.edu.cn/?attachment_id=11738,2016-05-06,教务处,校教字文件,
[2016]013号 关于公布十一次校级优秀教材评选结果的通知,https://www.teach.ustc.edu.cn/?attachment_id=11735,2016-02-22,教务处,校教字文件,
[2016]009号 关于推荐优秀本科生赴加拿大阿尔伯塔大学科研实习的函,https://www.teach.ustc.edu.cn/?attachment_id=11734,2016-02-15,教务处,校教字文件,
